t,pwm,V,i,theta_m,omega_m,theta_l,omega_l,enc_m,enc_o,temp
11.6145,0.783833445453011,9.18043624503927,0.99280811211147,27.9157830603235,145.792193036241,0.557847855678474,2.91165848630399,27.9153823779429,0.558369006790373,54.3751868402496
11.615,0.771954537671531,9.02549396962867,0.897419091339273,27.9888643295698,146.532883949973,0.559307489119236,2.92687527675793,27.9890134557614,0.56028648277523,54.3752909670987
11.6155,0.75954320761347,8.86360705582787,0.800633776552518,28.0622971591659,147.198434434956,0.56077433774505,2.94051922651009,28.0626445335799,0.561820463563116,54.3753950765948
11.616,0.746607948397069,8.69488628344003,0.702366829122241,28.1360422892799,147.78208602061,0.562247616067012,2.95259406132954,28.1362756113984,0.56297094915403,54.3754991687408
11.6165,0.733157615865845,8.51944716346754,0.603099259931099,28.2100519713158,148.256642123045,0.563726423962248,2.96263751961376,28.2099066892169,0.564504929941916,54.3756032435396
11.617,0.719201422579809,8.33740985973664,0.5035841810193,28.2842645728115,148.593763859479,0.565209598540982,2.9700607953153,28.2850717478233,0.56565541553283,54.3757073009939
11.6175,0.704748931559582,8.1488991072989,0.40434635184836,28.3586091906097,148.78470733335,0.566695756447411,2.97457083040056,28.3587028256418,0.567189396320716,54.3758113411069
11.618,0.689810049786211,7.95404412764624,0.305343068888903,28.4330170454065,148.846711854436,0.568183496068574,2.9763876542677,28.4323339034604,0.568723377108601,54.3759153638812
11.6185,0.674395021461767,7.75297854080566,0.206046573173266,28.5074312272851,148.810015660737,0.569671612281805,2.97607719866884,28.5074989620668,0.570257357896487,54.3760193693199
11.619,0.658514421035011,7.5458402743697,0.10589075048313,28.5818075063514,148.695100604105,0.57115916304323,2.97412584702408,28.5826640206732,0.571791338684373,54.3761233574257
11.6195,0.642179145997387,7.33277146953114,0.00474799349690066,28.656105605201,148.497294794152,0.572645338127921,2.97057449174029,28.6562950984917,0.573325319472258,54.3762273282017
11.62,0.625400409453203,7.11391838417221,-0.0969221263021531,28.7302774969956,148.190272384074,0.57412922868335,2.96498772996667,28.7299261763102,0.574475805063173,54.3763312816506
11.6205,0.608189732469814,6.88943129308454,-0.198362524018061,28.8042614958623,147.745723082495,0.575609670463161,2.95677938927815,28.8050912349166,0.576009785851058,54.3764352177754
11.621,0.590558936212858,6.6594643853851,-0.29902708002685,28.877986515855,147.154356889042,0.577085277414884,2.94564841762769,28.8787223127351,0.577927261835915,54.376539136579
11.6215,0.572520133871562,6.42417565919428,-0.398927175553126,28.9513832595888,146.432618046791,0.578554639387276,2.93179947195477,28.9508194097657,0.579461242623801,54.3766430380642
11.622,0.554085722380148,6.18372681365411,-0.498563078603445,29.0243940335252,145.610477698434,0.580016536642769,2.91578955001098,29.0244504875842,0.580611728214715,54.3767469222339
11.6225,0.535268373940586,5.93828313835547,-0.598500952087434,29.096974102327,144.709797508741,0.581470014866839,2.89812334626844,29.0965475846148,0.582145709002601,54.3768507890911
11.623,0.516081027352205,5.68801340024615,-0.698913573757127,29.1690838564952,143.729219163848,0.582914270437868,2.87889893784145,29.1686446816455,0.583679689790486,54.3769546386385
11.6235,0.496536879154826,5.43308972810643,-0.799415054748011,29.2406776732319,142.646047783036,0.584348433861805,2.85775475790487,29.2407417786761,0.585213670578372,54.3770584708792
11.624,0.476649374590827,5.17368749466296,-0.899293924146089,29.3116974378285,141.433010604038,0.585771407951402,2.83414160049627,29.3113048949188,0.586364156169286,54.3771622858159
11.6245,0.456432198391995,4.90998519641732,-0.997963468123966,29.3820750706462,140.077520667482,0.587181871977105,2.80771450232909,29.3818680111616,0.587898136957172,54.3772660834515
11.625,0.435899265399161,4.6421643312934,-1.09530833545828,29.4517419849941,138.590136723376,0.588578442889664,2.77856914790103,29.4524311274043,0.589048622548086,54.377369863789
11.6255,0.415064711018648,4.37040927415628,-1.19169852347502,29.5206388234908,136.997217263606,0.589959878314762,2.74717255249094,29.5199262820713,0.590582603335972,54.3774736268312
11.626,0.393942881523815,4.09490715031062,-1.28768301251616,29.5887190658633,135.323752227023,0.591325185207135,2.7140550170122,29.5889554175261,0.592116584123857,54.377577372581
11.6265,0.37254832420732,3.81584770705201,-1.38358034695947,29.6559444470891,133.577772676922,0.592673589441404,2.67956192007436,29.6564505721931,0.593267069714772,54.3776811010413
11.627,0.350895777391472,3.53342318336702,-1.47926196146147,29.7222760407707,131.748602048285,0.594004320106032,2.64336073841519,29.7224117460722,0.594801050502657,54.377784812215
11.6275,0.329000160303933,3.24782817787738,-1.57420147143863,29.7876663270057,129.812542891685,0.595316436327628,2.60510414796732,29.7883729199513,0.595951536093572,54.3778885061049
11.628,0.306876562823383,2.95925951508761,-1.6677498650073,29.8520567627706,127.749200168197,0.596608834882137,2.56449007008069,29.8512661322546,0.597485516881457,54.3779921827139
11.6285,0.284540235105618,2.66791611007328,-1.75949909238254,29.9153826227439,125.554239725664,0.597880292543697,2.52134057617212,29.9156933253458,0.598636002472371,54.3780958420449
11.629,0.262006577094346,2.37399883166538,-1.84947656143682,29.9775817286814,123.242184024082,0.599129523820807,2.47558453226054,29.9770525568612,0.599786488063286,54.3781994841008
11.6295,0.239291127925379,2.07771036424408,-1.93804273035132,30.038601129268,120.835418322201,0.600355357222161,2.4277490731561,30.0384117883766,0.6009369736542,54.3783031088845
11.63,0.216409555231141,1.77925506823227,-2.02562363702801,30.098398429171,118.353781289552,0.601556917455999,2.37849186219205,30.0982370391042,0.602470954442086,54.3784067163988
11.6305,0.193377644352407,1.47883883937922,-2.11250060429741,30.156938910795,115.808145206462,0.602733504876422,2.32785781949822,30.1565283090438,0.603621440033,54.3785103066467
11.631,0.170211287465217,1.17666896693761,-2.1986414222718,30.2141892782719,113.193324701619,0.603884446599145,2.27590907140413,30.2148195789835,0.604388430426943,54.3786138796309
11.6315,0.146926472630356,0.872953990830724,-2.28369557634466,30.2701113045875,110.494780561321,0.605009012593679,2.22235490674337,30.2700428873474,0.605538916017857,54.3787174353544
11.632,0.123539272773126,0.567903557910342,-2.36716804718497,30.3246589532749,107.695814188286,0.606106320077291,2.16687502769715,30.3252661957112,0.607072896805743,54.3788209738201
11.6325,0.100065834599862,0.261728277389501,-2.44861350411254,30.3777793825337,104.785902846705,0.607175342408275,2.10921429624015,30.3774215424994,0.607839887199685,54.3789244950308
11.633,0.0765223674607917,0,-2.51653377742316,30.4294186994692,101.771364894924,0.608214997698232,2.04940686358095,30.4295768892875,0.6089903727906,54.3790279989894
11.6333028272924,0.0622359735141967,0,-2.51995445931687,30.45995662821,99.9140809289224,0.608830009978948,2.01239533250399,30.4602565050452,0.609373867987571,54.3790906782491
11.6336056545849,0.0479334758385992,0,-2.48584993794497,30.4899334668376,98.0656875842414,0.609433808795937,1.97534838861087,30.489402140015,0.610140858381514,54.3791533511821
11.6338515376453,0.0363111005152988,0,-2.45109111758545,30.5138640821563,96.5846903027897,0.60991584955101,1.94554599218258,30.5139458326212,0.610524353578485,54.3792042343215
11.634,0.0292904297558884,0,-2.4293315307006,30.5281376670496,95.7008884333738,0.61020336788977,1.92773675904095,30.5292856405,0.610907848775457,54.3792349551618
11.6343496350271,0.0127498586669796,0,-2.37797477194688,30.5612401528465,93.6536283325991,0.610870158568362,1.88647307111851,30.5614992370456,0.611674839169399,54.3793072980138
11.6348496350271,-0.0109110493878509,-0,-2.30584577839839,30.6073570684144,90.8140339392757,0.61179907484605,1.82919203963203,30.6075186606822,0.612441829563342,54.3794107381772
11.635,-0.018026038611557,-0,-2.2846172815113,30.620949680521,89.9808924463603,0.612072857197798,1.81237881827149,30.6213244877732,0.612825324760314,54.3794418423603
11.6355,-0.0416751027225905,-0,-2.21574728495564,30.6652646262201,87.2788903500944,0.612965413634994,1.75784693051228,30.6658099306219,0.613592315154256,54.3795452601015
11.636,-0.0652962528516151,-0,-2.1494502612782,30.7082536314457,84.6771305521715,0.613831213220166,1.70535141017141,30.7087613926826,0.614359305548199,54.3796486606079
11.6365,-0.0888731559784601,-0.115736817110349,-2.11425480122869,30.7499600433847,82.1485172039244,0.614671171548665,1.65448190382391,30.7501788739556,0.615509791139114,54.3797520438822
11.636898241751,-0.107609239124184,-0.36012051031544,-2.14381177266237,30.7822753483132,80.1413725195528,0.615322072742519,1.61439280447075,30.7823924705012,0.615893286336085,54.3798343746282
11.637,-0.112389506584753,-0.422471825018513,-2.16034748456857,30.7904040273618,79.6231503648174,0.615485826786624,1.60409897883051,30.7900623744406,0.616276781533056,54.3798554099275
11.6372451382307,-0.12389196374428,-0.572503874925389,-2.20190383489709,30.8097676164453,78.3578306326717,0.615875977350734,1.57900765439332,30.8100041246831,0.616660276730028,54.3799060815731
11.6374902764614,-0.135374042157185,-0.722270115093721,-2.24441314177887,30.8288179689998,77.0675593571807,0.616259920049116,1.55345109979894,30.8284118941377,0.617043771926999,54.3799567490783
11.6379772877968,-0.158117278168042,-1.01892101958316,-2.32787028095607,30.8657078193064,74.4272729972368,0.617003731669762,1.5011456479913,30.865227433047,0.617810762320942,54.3800573969392
11.638,-0.159175533342349,-1.03272434794369,-2.33170717869579,30.8673967998188,74.3016283383083,0.617037797711355,1.49865506124023,30.8667614138349,0.617810762320942,54.3800620903422
11.6381135610159,-0.164463399270335,-1.10169651222176,-2.35078714928338,30.8757987057661,73.6700304848024,0.617207275679285,1.48613627131478,30.8759652985622,0.617810762320942,54.3800855568243
11.6382635610159,-0.171439059192966,-1.19268338077782,-2.37572088894795,30.886785997438,72.8271918064022,0.617428943331473,1.46943242452483,30.8867031640774,0.618194257517913,54.3801165517716
11.6384135610159,-0.178404127490028,-1.28353209769602,-2.40034697213109,30.8976461386353,71.9746908250354,0.617648091038487,1.45253700232063,30.8974410295926,0.618194257517913,54.3801475451692
11.6389135610159,-0.201538960736914,-1.58529079222062,-2.48021160178635,30.9329062562215,69.0657795195415,0.618359938883638,1.39485437828684,30.932722587714,0.618961247911856,54.3802508453031
11.639,-0.205524867095915,-1.63728087516411,-2.49367204953637,30.9388540514875,68.5525723207599,0.618480068562013,1.38467107705589,30.9388585108655,0.618961247911856,54.3802687018749
11.6394321949207,-0.225389415668731,-1.89638368263562,-2.5594659184575,30.9679184827103,65.9442939358907,0.619067328022097,1.33289653867204,30.9680041458353,0.619728238305799,54.3803579770172
11.6398643898414,-0.245138130763057,-2.15397561864857,-2.62279105370132,30.9958411897149,63.2691959383395,0.619631923777441,1.27979383924656,30.9956158000173,0.62011173350277,54.3804472392989
11.64,-0.251309200817215,-2.23446783674628,-2.64216285495698,31.0043633572894,62.4170750917008,0.619804327831593,1.26284833333416,31.0048196847446,0.620495228699742,54.3804752445486
11.6405,-0.273949801220974,-2.52978001592575,-2.71162651878361,31.0347746484017,59.2280893575495,0.620419886218622,1.19938521478387,31.0339653197144,0.621262219093685,54.3805784900705
11.641,-0.296401742077179,-2.82263141839798,-2.77808158500083,31.0635742229301,55.9702087560516,0.621003373283389,1.13456304428872,31.0631109546842,0.621645714290656,54.3806817183862
11.6415,-0.318649468683497,-3.11281915674126,-2.84163561091534,31.0907296822726,52.6516286144427,0.621554148587479,1.06853817207576,31.0907226088662,0.622029209487628,54.3807849294987
11.642,-0.340677564694455,-3.40014214818855,-2.90238010573315,31.1162124778627,49.2795537456565,0.622071613677492,1.00132218797283,31.1168002822602,0.62279619988157,54.3808881234107
11.6425,-0.362470762825533,-3.68440125424609,-2.96036165945029,31.1399969940395,45.8585109616778,0.62255521166068,0.933069744781628,31.1398099940785,0.623179695078542,54.3809913001251
11.643,-0.384013955458592,-3.96539941902511,-3.01557286829273,31.162059448039,42.3913050363171,0.62300447105641,0.863967838135535,31.1628197058968,0.623563190275513,54.3810944596449
11.6435,-0.405292205139789,-4.24294180617115,-3.06798923147869,31.1823775265426,38.8810089780558,0.623418952520933,0.793958019953692,31.1827614561393,0.623946685472485,54.3811976019729
11.644,-0.426290754963655,-4.51683593430854,-3.11757119461469,31.2009300617325,35.3291317815326,0.623798222987143,0.723123844889765,31.2011692255939,0.624713675866427,54.3813007271119
11.6445,-0.446995038835265,-4.78689181089476,-3.16425917442164,31.2176966064949,31.7370472681426,0.624141883585998,0.651518550534721,31.2180430142607,0.625097171063399,54.3814038350648
11.645,-0.46739069160436,-5.05292206440469,-3.20800127593652,31.2326575626371,28.1067773007936,0.624449533343894,0.57908048104939,31.2318488413517,0.625097171063399,54.3815069258345
11.6455,-0.487463559063204,-5.31474207473745,-3.24874799546586,31.2457942018507,24.4397795536347,0.624720773269654,0.505879221990715,31.2456546684426,0.62548066626037,54.3816099994238
11.646,-0.50719970780243,-5.57217010177082,-3.28644612140223,31.2570885633962,20.7376666283786,0.624955248061954,0.432019947206164,31.2563925339578,0.625864161457342,54.3817130558356
11.6465,-0.526585434916801,-5.82502741195828,-3.32106006233541,31.2665237770743,17.0031880838744,0.62515262300917,0.357479841657288,31.267130399473,0.625864161457342,54.3818160950728
11.647,-0.545607277554983,-6.07313840289109,-3.35256689658712,31.2740842859318,13.2388473461127,0.62531257764299,0.282338693627844,31.2748003034125,0.625864161457342,54.3819191171382
11.6475,-0.564252022306294,-6.31633072573426,-3.3809387737084,31.2797557157628,9.4468719780657,0.62543482820023,0.206663535331569,31.2794022457761,0.626247656654313,54.3820221220347
11.648,-0.582506714417805,-6.55443540544963,-3.40608699693399,31.2835236250456,5.62476515298523,0.625519084977884,0.130363575285023,31.2840041881398,0.626247656654313,54.3821251097652
11.6485,-0.600358666835121,-6.78728695871897,-3.4277681631319,31.2853703764874,1.76224061419612,0.625565000341846,0.0532978805619628,31.2855381689277,0.626247656654313,54.3822280803324
11.649,-0.617795469061463,-7.01472350949735,-3.44706915281623,31.2853017072026,-2.03691775322188,0.625572593876871,-0.0229237404636304,31.2855381689277,0.626631151851284,54.3823310337393
11.6495,-0.634804995827752,-7.23658690210112,-3.46519789196413,31.2833491129839,-5.77345912161693,0.625542428545104,-0.097737586602955,31.2840041881398,0.626631151851284,54.3824339699888
11.65,-0.651375415567923,-7.45272281175552,-3.48085781091271,31.2795197206329,-9.54411028250046,0.625474770521857,-0.172894506384046,31.2794022457761,0.626247656654313,54.3825368890836
11.6505,-0.667495198694187,-7.66298085253287,-3.49300615286879,31.2738013253688,-13.3294707737112,0.625369405593905,-0.248565205424468,31.2732663226246,0.626247656654313,54.3826397910267
11.651,-0.683153125665231,-7.86721468258997,-3.50191002600459,31.2661885482133,-17.1216378483256,0.625226172201587,-0.324368363849575,31.267130399473,0.625864161457342,54.3827426758209
11.6515,-0.698338294842429,-8.06528210664037,-3.50764514096702,31.2566789670865,-20.9166866589191,0.625045009847491,-0.400281052535136,31.2563925339578,0.625864161457342,54.3828455434691
11.652,-0.713040130128965,-8.2570451755952,-3.51021922242474,31.2452717151238,-24.7123211918132,0.624825895184775,-0.476177598326556,31.2456546684426,0.62548066626037,54.382948393974
